ID,Sentence,Article_ID,Article,Votes_Complexity,MOS_Complexity,Std_Complexity,Votes_Understandability,MOS_Understandability,Std_Understandability,Vote_Lexical_difficulty,MOS_Lexical_difficulty,Std_Lexical_difficulty
982,"King wurde als Sohn der Lehrerin Alberta Christine Williams King (1904–1974) und ihres Ehemanns Martin Luther King (1897–1984, ursprünglich Michael King), des 2 Predigers der baptistischen Ebenezer-Gemeinde Atlanta geboren.",23,Martin Luther King,14,3.428571429,0.937614462,14,2.357142857,1.150728389,14,3.214285714,1.251372872
983,Sein Vater war vor seiner Tätigkeit als Pfarrer unter anderem Hilfsmechaniker in einer Autowerkstatt und Feuerwehrmann bei einer Eisenbahngesellschaft.,23,Martin Luther King,12,2.5,1.167748416,12,2.583333333,1.781640375,12,2.583333333,1.56427929
984,King Senior hatte seinen Abschluss an einer Abendschule nachgeholt und war bereits vor der Geburt von King junior Vorsitzender der National Association for the Advancement of Colored People (NAACP – Nationale Gesellschaft zur Förderung farbiger Menschen) in Atlanta.,23,Martin Luther King,9,3.111111111,1.536590743,8,2.25,1.035098339,8,2.375,1.060660172
985,"Der Großvater mütterlicherseits von King Jr, Adam McNeil Williams (* 1863), ein Sohn von Sklaven, trat 1894 in die Ebenezer-Gemeinde ein.",23,Martin Luther King,11,2.363636364,1.286291357,11,2.090909091,1.300349603,11,2.818181818,1.60113596
986,Dieser Kirchengemeinde gehörten auch alle nachfolgenden Generationen an.,23,Martin Luther King,10,1.9,0.737864787,8,1.25,0.46291005,10,2.7,1.33749351
987,"James King, der Großvater väterlicherseits, hatte auf Baumwollplantagen bei Stockbridge gearbeitet, etwa 20 Kilometer von Atlanta entfernt.",23,Martin Luther King,9,2.444444444,0.881917104,10,2.6,1.577621275,10,3.1,1.286683938
988,Der Name Martin Luther war für den Vater und später für den Sohn Ausdruck tiefen religiösen Empfindens.,23,Martin Luther King,9,2.222222222,1.092906421,10,2.2,1.398411798,10,2.8,1.398411798
989,Ursprünglich hieß Kings Vater Michael King und er selbst Michael King Jr.,23,Martin Luther King,12,1.583333333,0.792961461,9,1,0,12,1.75,0.866025404
990,"Der Vater änderte beide Namen nach einer Europareise im Jahre 1934, die ihn im Zusammenhang mit dem in Berlin stattfindenden baptistischen Weltkongress auch nach Deutschland führte, zu Ehren von Martin Luther, für den er große Bewunderung empfand.",23,Martin Luther King,10,4.7,1.059349905,10,3.7,1.636391694,10,4.8,0.918936583
991,"Zusammen mit seinen Eltern lebte King Junior bis 1941 in der Auburn Avenue 501, einer Straße, in der fast ausschließlich wohlhabende Schwarze wohnten.",23,Martin Luther King,14,2.714285714,1.266647388,14,2,1.109400392,14,3.142857143,1.561909229
993,"Diese trennte alle Bereiche des täglichen Lebens in schwarz und weiß: Schulen, Kirchen, öffentliche Gebäude, Busse und Züge, selbst Toiletten und Waschbecken.",23,Martin Luther King,10,1.9,0.875595036,10,1.9,1.100504935,10,1.8,1.135292424
994,"King empfand schon früh solche Segregation als große Ungerechtigkeit, in dieser Haltung wurde er vor allem durch die väterliche Erziehung geprägt.",23,Martin Luther King,7,2.142857143,0.690065559,9,2.555555556,2.127857556,9,3.333333333,1.802775638
995,"Mit 14 Jahren fuhr er von Atlanta nach Dublin in Georgia, um dort an einem Redner-Wettbewerb teilzunehmen, den er auch gewann.",23,Martin Luther King,6,2,0,10,1.7,0.948683298,10,2.4,0.966091783
996,Schon damals setzte er sich öffentlich für die Desegregation und auch für die Stärkung der USA als Nation ein.,23,Martin Luther King,10,2.4,1.0749677,9,1.555555556,0.726483157,11,3,1.673320053
997,Seine erste negative Erfahrung mit der Rassentrennung machte King bereits mit Beginn seiner Grundschulzeit.,23,Martin Luther King,9,2.111111111,0.600925213,9,1.444444444,0.527046277,10,2.3,1.33749351
998,Sein engster Freund in der Vorschulzeit war ein weißer Junge aus der unmittelbaren Nachbarschaft.,23,Martin Luther King,7,2,0,8,1.125,0.353553391,6,2,0
999,"Dann mussten die beiden verschiedene Schulen besuchen, und die Eltern seines Freundes teilten King mit, dass er nicht mehr mit ihrem Sohn spielen könne, weil er schwarz sei.",23,Martin Luther King,9,1.666666667,0.5,10,1.2,0.421637021,11,2,0.894427191
1000,"King ging mit seiner Schwester Christine zur „Younge Street Elementary School“, auf der es ausschließlich schwarze Schüler gab.",23,Martin Luther King,16,2.25,0.856348839,16,1.875,1.087811258,18,2.888888889,1.490711985
1001,Das Lernen fiel ihm relativ leicht.,23,Martin Luther King,14,1.214285714,0.425815314,12,1,0,14,1.571428571,0.755928946
1003,"Im Alter von 13 Jahren besuchte er schließlich die „Booker T Washington High School“, wo er das neunte und das zwölfte Schuljahr übersprang.",23,Martin Luther King,9,1.555555556,0.726483157,9,1.222222222,0.440958552,11,2.181818182,1.328019715
1004,"Am 20 September 1944 begann King sein Studium am Morehouse College, der einzigen Hochschule für Schwarze im Süden; es nahm ihn trotz seines Alters von noch nicht 16 Jahren als Ausnahme auf.",23,Martin Luther King,10,3.4,1.173787791,10,3,1.490711985,10,4,1.054092553
1005,"Im Hauptfach Soziologie wurde er von Walter P Chivers in die Problematik der Rassentrennung eingeführt; bei George D Kelsey, dem Leiter der „School of Religion“, hörte er von Mahatma Gandhis gewaltfreiem Widerstand.",23,Martin Luther King,10,3.7,1.059349905,10,3.4,1.429840706,10,4.4,0.699205899
1007,Auch sonst beschreibt King die Atmosphäre an dem College als konstruktiv und weitestgehend frei von Rassismus und Intoleranz gegenüber Schwarzen.,23,Martin Luther King,9,2.111111111,0.78173596,10,3.2,1.751190072,7,3,0.577350269
1008,1948 schloss er das College mit einem Bachelor of Arts in Soziologie ab.,23,Martin Luther King,8,1,0,8,1,0,8,1,0
1009,Neben dem Studium wurde King mit 17 Jahren Hilfsprediger seines Vaters an der Ebenezer Baptist Church in Atlanta.,23,Martin Luther King,17,2.411764706,0.939336437,18,2.166666667,1.200490096,18,2.722222222,1.074055292
1010,Er wollte damals trotz seines tiefen Glaubens kein Prediger werden.,23,Martin Luther King,10,2.3,1.418136492,10,2.1,1.523883927,10,3,1.885618083
1011,Auf dem College entdeckte er endgültig das Reden für sich und belegte bald vordere Plätze bei Studentenwettbewerben in politischer Rede.,23,Martin Luther King,9,2.333333333,0.866025404,10,2.9,1.91195072,10,3.2,1.475729575
1014,Für die Zeit nach seinem Studium hatte er mehrere Angebote.,23,Martin Luther King,9,1,0,9,1,0,8,1,0
1016,So wurde er 1954 Pastor der Dexter Avenue Baptist Church in Montgomery (Alabama).,23,Martin Luther King,9,1.555555556,0.881917104,7,1,0,9,1.888888889,1.364225462
1017,"Zu dieser Zeit schrieb er an der Boston University in Massachusetts seine Doktorarbeit mit dem Titel A Comparison of the Conceptions of God in the Thinking of Paul Tillich and Henry Nelson Wieman, wofür ihm 1955 der Titel „Doctor of Philosophy“ verliehen wurde.",23,Martin Luther King,9,2.555555556,1.333333333,9,1.888888889,0.78173596,10,3.3,2.110818693
1018,"Im Jahr 1991 wurde bekannt, dass Teile der Arbeit Plagiate enthalten.",23,Martin Luther King,9,1.777777778,0.833333333,8,1.625,0.51754917,9,2.111111111,1.054092553
1020,Auch für ältere Menschen ist Arbeit wichtig.,24,Einfach Teilhaben,11,1,0,12,1,0,11,1,0
1021,Sie sollen ihren Arbeits-Platz behalten können.,24,Einfach Teilhaben,8,1,0,9,1,0,9,1,0
1022,"Damit auch ältere Menschen arbeiten können, gibt es viele verschiedene Hilfen.",24,Einfach Teilhaben,11,1.636363636,0.809039835,10,1,0,9,1,0
1023,Zum Beispiel: Die Betriebe schaffen mehr Arbeits-Plätze für ältere Menschen.,24,Einfach Teilhaben,15,1.533333333,0.743223353,13,1.153846154,0.375533808,15,1.666666667,0.6172134
1024,Ältere Menschen können in Teil-Zeit arbeiten.,24,Einfach Teilhaben,15,1,0,16,1,0,15,1,0
1025,Das heißt: Sie arbeiten dann weniger Stunden.,24,Einfach Teilhaben,14,1,0,14,1,0,15,1,0
1026,"Wenn ältere Menschen nicht mehr arbeiten, bekommen sie Rente.",24,Einfach Teilhaben,10,1.6,1.0749677,10,1,0,9,1,0
1027,Sie wollen wissen:  Wie viel Geld bekomme ich?.,24,Einfach Teilhaben,14,1,0,14,1,0,13,1,0
1028,Wohnen ist für alle Menschen wichtig.,24,Einfach Teilhaben,13,1.307692308,0.480384461,12,1,0,11,1,0
1029,Alte Menschen brauchen oft besondere Hilfen beim Wohnen.,24,Einfach Teilhaben,11,1.363636364,0.674199862,9,1,0,11,1.454545455,0.820199532
1030,Damit man auch mit dem Rollstuhl oder mit einer Geh-Hilfe gut in der Wohnung leben kann.,24,Einfach Teilhaben,14,2.928571429,1.206666464,14,2.428571429,1.342459609,14,2.714285714,1.069044968
1031,Es gibt viele verschiedene Wohn-Formen für alte Menschen.,24,Einfach Teilhaben,13,1.538461538,0.660225292,12,1,0,11,1,0
1032,Jeder Mensch soll einen Beruf lernen können.,24,Einfach Teilhaben,13,1.615384615,0.767947648,11,1,0,10,1,0
1033,Jeder Mensch soll eine Berufs-Ausbildung machen können.,24,Einfach Teilhaben,12,1.5,0.674199862,12,1.416666667,0.668557923,12,1.833333333,0.83484711
1034,Für Menschen mit Behinderung ist das sehr wichtig.,24,Einfach Teilhaben,14,1.428571429,0.513552591,14,1.357142857,0.497245158,14,1.642857143,0.633323694
1035,Menschen mit Behinderung können mit einer guten Ausbildung auch außerhalb einer Werkstatt arbeiten.,24,Einfach Teilhaben,14,2.5,1.2860195,14,2.214285714,1.528124614,14,2.357142857,1.33630621
1036,"Jeder Mensch soll sich aussuchen können, welchen Beruf er lernen möchte.",24,Einfach Teilhaben,15,1.6,0.632455532,15,1.333333333,0.6172134,15,1.333333333,0.6172134
1037,"Wenn behinderte Menschen eine Arbeit suchen, können sie Unterstützung bekommen.",24,Einfach Teilhaben,13,1.307692308,0.480384461,14,1.428571429,0.646206173,15,1.866666667,0.990430402
1038,Die Agentur für Arbeit hilft ihnen eine neue Arbeit zu finden.,24,Einfach Teilhaben,15,1.4,0.632455532,15,1.266666667,0.457737708,15,1.466666667,0.639940473
1039,Die Agentur für Arbeit bezahlt zum Beispiel auch die Kosten für eine Bewerbung.,24,Einfach Teilhaben,12,1.5,0.674199862,14,1.428571429,0.646206173,14,1.642857143,0.744946344
1040,Manchmal muss man einen neuen Beruf lernen.,24,Einfach Teilhaben,9,1,0,11,1,0,11,1,0
1041,"Rampen und Aufzüge sind wichtig für Menschen, die nicht mehr gut laufen können.",24,Einfach Teilhaben,10,1.7,0.674948558,9,1.222222222,0.440958552,11,2.272727273,1.103712743
1042,"Infos in großer Schrift helfen Menschen, die nicht mehr so gut sehen können.",24,Einfach Teilhaben,14,1.428571429,0.513552591,13,1,0,14,1.428571429,0.646206173
1043,Manche Menschen können nicht alles alleine entscheiden.,24,Einfach Teilhaben,15,1,0,17,1,0,14,1,0
1044,Die Menschen brauchen vielleicht Hilfe bei wichtigen Entscheidungen.,24,Einfach Teilhaben,15,1,0,16,1,0,14,1,0
1045,Alte Menschen mit Behinderung bekommen Rente.,24,Einfach Teilhaben,8,1.125,0.353553391,9,1.444444444,0.726483157,10,1.8,1.316561177
1046,"Wenn sie nicht mehr arbeiten, bekommen sie Geld von der Renten-Versicherung.",24,Einfach Teilhaben,7,1,0,8,1,0,8,1,0
1047,Aber es gibt noch besondere Regeln für behinderte Menschen.,24,Einfach Teilhaben,8,1,0,8,1,0,8,1,0
1048,Welche Regeln für die Rente von behinderten Menschen gibt es?.,24,Einfach Teilhaben,8,1,0,8,1,0,8,1,0
1049,"Welche Rechte haben behinderte Menschen, wenn sie nicht mehr arbeiten?.",24,Einfach Teilhaben,9,1,0,9,1,0,9,1,0
1050,Menschen mit einer Schwer-Behinderung bekommen einen Schwer-Behinderten-Ausweis.,24,Einfach Teilhaben,8,1,0,7,1,0,7,1,0
1051,Im Behinderten-Ausweis steht eine Zahl zwischen 20 und 100.,24,Einfach Teilhaben,9,1.333333333,0.5,7,1,0,9,1.555555556,0.726483157
1052,Mit dem Ausweis haben Sie viele Vorteile.,24,Einfach Teilhaben,9,1,0,9,1,0,9,1,0
1053,Den Ausweis bekommen Sie beim Versorgungs-Amt von Ihrem Wohn-Ort.,24,Einfach Teilhaben,9,1.777777778,0.833333333,8,1.5,0.755928946,8,1.75,0.707106781
1054,Dort können Sie einen Antrag für den Ausweis schreiben.,24,Einfach Teilhaben,8,1,0,9,1,0,9,1.222222222,0.440958552
1055,Es gibt 2 Ausweise.,24,Einfach Teilhaben,8,1,0,9,1,0,8,1,0
1056,Es gibt den grünen Behinderten-Ausweis.,24,Einfach Teilhaben,7,1,0,7,1,0,7,1,0
1057,Auf der Vorder-Seite steht: Für wie lange gilt der Ausweis.,24,Einfach Teilhaben,6,2,0.894427191,6,1.833333333,0.98319208,5,1.4,0.547722558
1058,Und es gibt den grün-roten Behinderten-Ausweis.,24,Einfach Teilhaben,7,1,0,7,1,0,8,1.25,0.46291005
1059,Mit diesem Ausweis können Sie kostenlos mit der Bahn fahren.,24,Einfach Teilhaben,5,1,0,5,1,0,5,1,0
1060,Auf der Rück-Seite vom Behinderten-Ausweis stehen vielleicht Merk-Zeichen.,24,Einfach Teilhaben,6,1,0,6,1.166666667,0.40824829,5,2,0
1061,Sie können eine Begleit-Person kostenlos mitnehmen.,24,Einfach Teilhaben,7,1.571428571,0.786795792,6,1.166666667,0.40824829,7,1.857142857,0.899735411
1062,Sie können mit einer Fahr-Karte für die 2 Klasse in der 1 Klasse Zug fahren.,24,Einfach Teilhaben,9,1,0,9,1,0,9,1,0
1063,Das gilt nur für Züge von der Deutschen Bahn.,24,Einfach Teilhaben,8,1,0,8,1,0,8,1,0
1064,Der Freifahrt-Ausweis ist grün-rot.,24,Einfach Teilhaben,8,1,0,9,1,0,9,1,0
1065,Mit dem Freifahrt-Ausweis können Sie kostenlos mit Bus und Bahn fahren.,24,Einfach Teilhaben,10,1,0,10,1,0,9,1,0
1066,Die Wertmarke müssen Sie bezahlen.,24,Einfach Teilhaben,10,1,0,10,1,0,10,1,0
1067,Sie können jetzt mit allen Zügen im Nah-Verkehr der Deutschen Bahn kostenlos fahren.,24,Einfach Teilhaben,9,1,0,10,1,0,10,1,0
1068,Sie können jetzt in ganz Deutschland kostenlos fahren.,24,Einfach Teilhaben,10,1,0,10,1,0,10,1,0
1069,Sie müssen spätestens 3 Monate vorher den Ausweis verlängern.,24,Einfach Teilhaben,8,1,0,8,1,0,8,1,0
1070,Dazu müssen Sie einen Antrag an das Versorgungs-Amt schreiben.,24,Einfach Teilhaben,10,1.5,0.707106781,9,1.555555556,0.726483157,8,1.5,0.534522484
1071,Sie können den Ausweis 2 mal verlängern.,24,Einfach Teilhaben,9,1,0,9,1,0,9,1,0
1072,In der GWW haben sich 17 Organisationen zusammen-geschlossen.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1.4,0.516397779,10,1.6,0.699205899,10,1.5,0.707106781
1073,"Diese Organisationen sind Land-Kreise, große Kreis-Städte und Vereine der Behinderten-Hilfe.",25,Gemeinnützige Werkstätten und Wohnstätten,8,1.5,0.534522484,8,1.5,0.534522484,8,1.5,0.534522484
1074,"Wir wollen, dass Menschen mit Behinderung am gesellschaftlichen Leben teilhaben können.",25,Gemeinnützige Werkstätten und Wohnstätten,10,2.1,1.370320319,9,1.666666667,0.866025404,9,1.777777778,1.092906421
1075,Und dass sie auch am Arbeitsleben teilhaben können.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1.6,0.516397779,10,1.7,0.674948558,10,1.8,0.788810638
1076,Deshalb haben und entwickeln wir Angebote für sie.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,9,1,0,9,1,0
1077,Sie können bei uns arbeiten.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1078,Bei uns gibt es viele verschiedene Arbeiten.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,10,1,0,9,1,0
1079,"Sie können Arbeiten ausprobieren, die Sie noch nicht kennen.",25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,9,1,0,9,1,0
1080,Sie können sich weiterbilden.,25,Gemeinnützige Werkstätten und Wohnstätten,8,1,0,8,1,0,7,1,0
1081,Sie können neue Dinge lernen.,25,Gemeinnützige Werkstätten und Wohnstätten,8,1,0,9,1,0,8,1,0
1082,Wir helfen Ihnen die richtige Arbeit für Sie zu finden.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1083,Wir helfen Ihnen bei der Arbeit.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1084,Wir helfen Ihnen bei dem was Sie tun.,25,Gemeinnützige Werkstätten und Wohnstätten,11,1,0,11,1,0,11,1,0
1085,Sie können bei uns tolle Freizeit-Angebote mitmachen.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,9,1,0,9,1,0
1086,Zum Beispiel machen wir Ausflüge in eine andere Stadt.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1.333333333,0.5,9,1.222222222,0.440958552,8,1.125,0.353553391
1087,Wir basteln und spielen auch zusammen.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1.222222222,0.440958552,10,1.6,0.516397779,10,2.1,1.100504935
1088,Und wir machen gemeinsam Sport und haben viel Spaß.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,9,1,0,9,1,0
1089,Manchmal fahren wir für mehrere Tage an einen anderen Ort.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1090,Dann übernachten wir auch woanders.,25,Gemeinnützige Werkstätten und Wohnstätten,7,1,0,7,1,0,9,2,1.224744871
1091,Das ist aufregend schön.,25,Gemeinnützige Werkstätten und Wohnstätten,8,1,0,9,2.111111111,1.054092553,10,2.7,1.636391694
1092,Sie erleben neue Dinge.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1093,Sie lernen neue Menschen kennen.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1,0,10,1,0,10,1,0
1094,Und Sie fühlen sich bald sicherer im Leben.,25,Gemeinnützige Werkstätten und Wohnstätten,9,1,0,10,1,0,9,1,0
1095,Bei den Ausflügen sind immer nette Betreuer dabei.,25,Gemeinnützige Werkstätten und Wohnstätten,10,1.8,0.788810638,10,2,1.054092553,10,3,1.333333333
